C1_OBJ_NM,DT,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ITM_NM_ENG,ORG_ID
지수종류별,1.681593,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201605,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.691185,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201606,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.652318,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201607,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.636869,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201608,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.629857,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201609,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.56111,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201610,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.562833,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201611,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.524459,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201612,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.493067,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201701,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.475521,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201702,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.427175,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201703,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.399563,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201704,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.443337,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201705,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.415802,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201706,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.407735,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201707,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.433038,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201708,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.399565,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201709,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.327145,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201710,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.352992,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201711,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.359185,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201712,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.308395,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201801,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.352395,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201802,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.337144,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201803,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.297876,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201804,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.605993,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201805,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.674309,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201806,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.699887,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201807,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.680096,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201808,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.658783,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201809,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.913613,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201810,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.851657,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201811,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.926894,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201812,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.782842,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201901,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.773877,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201902,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.814904,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201903,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.762948,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201904,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.200396,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201905,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.092218,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201906,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.201585,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201907,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.264866,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201908,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.157867,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201909,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.134661,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201910,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.127793,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201911,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.020777,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,201912,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.094582,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202001,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.220063,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202002,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.513632,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202003,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.265103,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202004,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.147314,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202005,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.062184,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202006,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.918083,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202007,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.853454,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202008,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.852198,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202009,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.887725,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202010,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.648348,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202011,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.480688,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202012,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.426441,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202101,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.407669,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202102,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.376171,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202103,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.33621,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202104,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.787887,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202105,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.733785,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202106,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.779219,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202107,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.734882,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202108,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.791162,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202109,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.849384,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202110,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.915307,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202111,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.823126,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202112,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.915881,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202201,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.887774,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202202,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.847422,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202203,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.890094,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202204,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.848841,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202205,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.128123,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202206,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.023394,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202207,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.004149,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202208,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.298869,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202209,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.157577,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202210,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.002548,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202211,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.215174,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202212,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.038407,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202301,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.051973,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202302,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.998124,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202303,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.976181,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202304,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.928197,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202305,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.935026,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202306,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.883681,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202307,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.938314,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202308,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.004246,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202309,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.164743,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202310,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.936918,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202311,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.83397,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202312,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.934505,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202401,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.825602,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202402,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.756355,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202403,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.793925,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202404,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.893007,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202405,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.782181,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202406,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.791476,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202407,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.857076,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202408,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.91652,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202409,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.94383,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202410,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.01396,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202411,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.061121,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202412,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.963364,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202501,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.955446,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202502,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.008853,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202503,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.9501,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202504,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,2.038381,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202505,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.789378,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202506,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.693163,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202507,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.722743,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202508,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.602573,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202509,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.335016,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202510,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.397453,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202511,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.304127,13102792819A.01,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,202512,2026-01-19,KOSPI,KOSPI,%,dividend yield,343
지수종류별,1.9,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200401,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
지수종류별,1.91,13102792819A.02,M,%,13103792819T1,DT_343_2010_S0032,배당수익률,코스피 배당수익률,200402,2026-01-19,KOSPI 200,KOSPI 200,%,dividend yield,343
